,index,GEO_ID,Year,crime_count,total_pop,geo_12,crimes_per_capita
1156,1156,1500000US170310407004,2017,34,790,170310407004,0.043037974683544304
1157,1157,1500000US170310407004,2018,16,1000,170310407004,0.016
1158,1158,1500000US170310408001,2013,50,799,170310408001,0.0625782227784731
1159,1159,1500000US170310408001,2014,40,984,170310408001,0.04065040650406504
1160,1160,1500000US170310408001,2015,35,1084,170310408001,0.03228782287822878
1161,1161,1500000US170310408001,2016,32,977,170310408001,0.032753326509723645
1162,1162,1500000US170310408001,2017,40,942,170310408001,0.04246284501061571
1163,1163,1500000US170310408001,2018,44,926,170310408001,0.047516198704103674
1164,1164,1500000US170310408002,2013,28,967,170310408002,0.028955532574974147
1165,1165,1500000US170310408002,2014,30,831,170310408002,0.036101083032490974
1166,1166,1500000US170310408002,2015,22,792,170310408002,0.027777777777777776
1167,1167,1500000US170310408002,2016,25,861,170310408002,0.029036004645760744
1168,1168,1500000US170310408002,2017,23,871,170310408002,0.02640642939150402
1169,1169,1500000US170310408002,2018,26,903,170310408002,0.028792912513842746
1170,1170,1500000US170310409001,2013,72,1428,170310409001,0.05042016806722689
1171,1171,1500000US170310409001,2014,56,1443,170310409001,0.038808038808038806
1172,1172,1500000US170310409001,2015,47,1339,170310409001,0.0351008215085885
1173,1173,1500000US170310409001,2016,58,1429,170310409001,0.04058782365290413
1174,1174,1500000US170310409001,2017,69,1285,170310409001,0.053696498054474705
1175,1175,1500000US170310409001,2018,57,1192,170310409001,0.047818791946308725
1176,1176,1500000US170310409002,2013,86,746,170310409002,0.11528150134048257
1177,1177,1500000US170310409002,2014,59,675,170310409002,0.0874074074074074
1178,1178,1500000US170310409002,2015,49,813,170310409002,0.06027060270602706
1179,1179,1500000US170310409002,2016,72,724,170310409002,0.09944751381215469
1180,1180,1500000US170310409002,2017,63,624,170310409002,0.10096153846153846
1181,1181,1500000US170310409002,2018,52,650,170310409002,0.08
1182,1182,1500000US170310501001,2013,38,900,170310501001,0.042222222222222223
1183,1183,1500000US170310501001,2014,53,834,170310501001,0.06354916067146282
1184,1184,1500000US170310501001,2015,26,733,170310501001,0.03547066848567531
1185,1185,1500000US170310501001,2016,26,718,170310501001,0.036211699164345405
1186,1186,1500000US170310501001,2017,28,669,170310501001,0.04185351270553064
1187,1187,1500000US170310501001,2018,30,770,170310501001,0.03896103896103896
1188,1188,1500000US170310501002,2013,59,1658,170310501002,0.03558504221954162
1189,1189,1500000US170310501002,2014,66,1572,170310501002,0.04198473282442748
1190,1190,1500000US170310501002,2015,45,1831,170310501002,0.024576734025122882
1191,1191,1500000US170310501002,2016,37,1866,170310501002,0.01982851018220793
1192,1192,1500000US170310501002,2017,42,2042,170310501002,0.02056807051909892
1193,1193,1500000US170310501002,2018,50,1961,170310501002,0.025497195308516064
1194,1194,1500000US170310502001,2013,33,1035,170310502001,0.03188405797101449
1195,1195,1500000US170310502001,2014,37,1136,170310502001,0.032570422535211266
1196,1196,1500000US170310502001,2015,35,1190,170310502001,0.029411764705882353
1197,1197,1500000US170310502001,2016,25,1166,170310502001,0.02144082332761578
1198,1198,1500000US170310502001,2017,38,1176,170310502001,0.03231292517006803
1199,1199,1500000US170310502001,2018,28,1297,170310502001,0.02158828064764842
1200,1200,1500000US170310502002,2013,136,2145,170310502002,0.06340326340326341
1201,1201,1500000US170310502002,2014,92,2121,170310502002,0.04337576614804337
1202,1202,1500000US170310502002,2015,125,2135,170310502002,0.0585480093676815
1203,1203,1500000US170310502002,2016,121,2129,170310502002,0.05683419445749178
1204,1204,1500000US170310502002,2017,123,2248,170310502002,0.0547153024911032
1205,1205,1500000US170310502002,2018,144,2263,170310502002,0.06363234644277507
1206,1206,1500000US170310502003,2013,44,1892,170310502003,0.023255813953488372
1207,1207,1500000US170310502003,2014,43,1863,170310502003,0.02308105206655931
1208,1208,1500000US170310502003,2015,31,1905,170310502003,0.01627296587926509
1209,1209,1500000US170310502003,2016,41,1658,170310502003,0.024728588661037394
1210,1210,1500000US170310502003,2017,26,1790,170310502003,0.01452513966480447
1211,1211,1500000US170310502003,2018,31,1871,170310502003,0.016568679850347406
1212,1212,1500000US170310503001,2013,37,1086,170310503001,0.03406998158379374
1213,1213,1500000US170310503001,2014,23,995,170310503001,0.023115577889447236
1214,1214,1500000US170310503001,2015,18,1007,170310503001,0.01787487586891758
1215,1215,1500000US170310503001,2016,35,978,170310503001,0.03578732106339468
1216,1216,1500000US170310503001,2017,22,932,170310503001,0.023605150214592276
1217,1217,1500000US170310503001,2018,25,1055,170310503001,0.023696682464454975
1218,1218,1500000US170310503002,2013,23,621,170310503002,0.037037037037037035
1219,1219,1500000US170310503002,2014,20,805,170310503002,0.024844720496894408
1220,1220,1500000US170310503002,2015,22,842,170310503002,0.026128266033254157
1221,1221,1500000US170310503002,2016,20,844,170310503002,0.023696682464454975
1222,1222,1500000US170310503002,2017,26,765,170310503002,0.03398692810457516
1223,1223,1500000US170310503002,2018,19,848,170310503002,0.02240566037735849
1224,1224,1500000US170310503003,2013,26,824,170310503003,0.03155339805825243
1225,1225,1500000US170310503003,2014,22,766,170310503003,0.028720626631853787
1226,1226,1500000US170310503003,2015,24,671,170310503003,0.03576751117734724
1227,1227,1500000US170310503003,2016,27,811,170310503003,0.03329223181257707
1228,1228,1500000US170310503003,2017,24,865,170310503003,0.027745664739884393
1229,1229,1500000US170310503003,2018,15,820,170310503003,0.018292682926829267
1230,1230,1500000US170310505001,2013,61,974,170310505001,0.06262833675564682
1231,1231,1500000US170310505001,2014,47,860,170310505001,0.05465116279069768
1232,1232,1500000US170310505001,2015,45,933,170310505001,0.04823151125401929
1233,1233,1500000US170310505001,2016,60,1206,170310505001,0.04975124378109453
1234,1234,1500000US170310505001,2017,61,1294,170310505001,0.04714064914992272
1235,1235,1500000US170310505001,2018,33,1243,170310505001,0.02654867256637168
1236,1236,1500000US170310505002,2013,65,1486,170310505002,0.04374158815612382
1237,1237,1500000US170310505002,2014,77,1589,170310505002,0.048458149779735685
1238,1238,1500000US170310505002,2015,50,1628,170310505002,0.030712530712530713
1239,1239,1500000US170310505002,2016,43,1837,170310505002,0.023407729994556342
1240,1240,1500000US170310505002,2017,33,1893,170310505002,0.017432646592709985
1241,1241,1500000US170310505002,2018,47,1874,170310505002,0.025080042689434364
1242,1242,1500000US170310505003,2013,26,578,170310505003,0.04498269896193772
1243,1243,1500000US170310505003,2014,23,585,170310505003,0.039316239316239315
1244,1244,1500000US170310505003,2015,19,650,170310505003,0.02923076923076923
1245,1245,1500000US170310505003,2016,21,703,170310505003,0.029871977240398292
1246,1246,1500000US170310505003,2017,31,756,170310505003,0.041005291005291
1247,1247,1500000US170310505003,2018,25,952,170310505003,0.026260504201680673
1248,1248,1500000US170310505004,2013,37,1312,170310505004,0.028201219512195123
1249,1249,1500000US170310505004,2014,22,1116,170310505004,0.01971326164874552
1250,1250,1500000US170310505004,2015,20,1334,170310505004,0.014992503748125937
1251,1251,1500000US170310505004,2016,27,1442,170310505004,0.01872399445214979
1252,1252,1500000US170310505004,2017,19,1414,170310505004,0.013437057991513438
1253,1253,1500000US170310505004,2018,22,1067,170310505004,0.020618556701030927
1254,1254,1500000US170310505005,2013,53,854,170310505005,0.06206088992974239
1255,1255,1500000US170310505005,2014,68,1215,170310505005,0.05596707818930041
1256,1256,1500000US170310505005,2015,51,996,170310505005,0.05120481927710843
1257,1257,1500000US170310505005,2016,41,941,170310505005,0.04357066950053135
1258,1258,1500000US170310505005,2017,52,954,170310505005,0.05450733752620545
1259,1259,1500000US170310505005,2018,41,933,170310505005,0.04394426580921758
1260,1260,1500000US170310506001,2013,80,1453,170310506001,0.05505849965588438
1261,1261,1500000US170310506001,2014,52,1269,170310506001,0.04097714736012608
1262,1262,1500000US170310506001,2015,68,1442,170310506001,0.047156726768377254
1263,1263,1500000US170310506001,2016,65,1219,170310506001,0.05332239540607055
1264,1264,1500000US170310506001,2017,58,1246,170310506001,0.04654895666131621
1265,1265,1500000US170310506001,2018,69,1197,170310506001,0.05764411027568922
1266,1266,1500000US170310506002,2013,47,1050,170310506002,0.04476190476190476
1267,1267,1500000US170310506002,2014,34,1145,170310506002,0.029694323144104803
1268,1268,1500000US170310506002,2015,34,929,170310506002,0.03659849300322928
1269,1269,1500000US170310506002,2016,35,945,170310506002,0.037037037037037035
1270,1270,1500000US170310506002,2017,35,992,170310506002,0.03528225806451613
1271,1271,1500000US170310506002,2018,50,980,170310506002,0.05102040816326531
1272,1272,1500000US170310507001,2013,68,1488,170310507001,0.0456989247311828
1273,1273,1500000US170310507001,2014,41,1753,170310507001,0.02338847689674843
1274,1274,1500000US170310507001,2015,38,1587,170310507001,0.023944549464398234
1275,1275,1500000US170310507001,2016,50,1610,170310507001,0.031055900621118012
1276,1276,1500000US170310507001,2017,54,1593,170310507001,0.03389830508474576
1277,1277,1500000US170310507001,2018,41,1610,170310507001,0.02546583850931677
1278,1278,1500000US170310508001,2013,55,1349,170310508001,0.040770941438102296
1279,1279,1500000US170310508001,2014,42,1427,170310508001,0.02943237561317449
1280,1280,1500000US170310508001,2015,36,1390,170310508001,0.025899280575539568
1281,1281,1500000US170310508001,2016,42,1436,170310508001,0.02924791086350975
1282,1282,1500000US170310508001,2017,36,1476,170310508001,0.024390243902439025
1283,1283,1500000US170310508001,2018,35,1457,170310508001,0.024021962937542895
1284,1284,1500000US170310509001,2013,78,1644,170310509001,0.04744525547445255
1285,1285,1500000US170310509001,2014,79,1660,170310509001,0.04759036144578313
1286,1286,1500000US170310509001,2015,68,1546,170310509001,0.04398447606727038
1287,1287,1500000US170310509001,2016,68,1452,170310509001,0.046831955922865015
1288,1288,1500000US170310509001,2017,58,1462,170310509001,0.03967168262653899
1289,1289,1500000US170310509001,2018,60,1302,170310509001,0.04608294930875576
1290,1290,1500000US170310510001,2013,176,1551,170310510001,0.11347517730496454
1291,1291,1500000US170310510001,2014,131,1610,170310510001,0.08136645962732919
1292,1292,1500000US170310510001,2015,124,1677,170310510001,0.07394156231365534
1293,1293,1500000US170310510001,2016,145,1708,170310510001,0.08489461358313817
1294,1294,1500000US170310510001,2017,132,1783,170310510001,0.07403252944475602
1295,1295,1500000US170310510001,2018,80,1718,170310510001,0.046565774155995346
1296,1296,1500000US170310511001,2013,68,1683,170310511001,0.04040404040404041
1297,1297,1500000US170310511001,2014,61,1526,170310511001,0.0399737876802097
1298,1298,1500000US170310511001,2015,56,1454,170310511001,0.03851444291609354
1299,1299,1500000US170310511001,2016,51,1516,170310511001,0.033641160949868076
1300,1300,1500000US170310511001,2017,63,1670,170310511001,0.03772455089820359
1301,1301,1500000US170310511001,2018,65,1654,170310511001,0.039298669891172915
1302,1302,1500000US170310512001,2013,22,684,170310512001,0.03216374269005848
1303,1303,1500000US170310512001,2014,17,726,170310512001,0.023415977961432508
1304,1304,1500000US170310512001,2015,15,749,170310512001,0.020026702269692925
1305,1305,1500000US170310512001,2016,19,818,170310512001,0.023227383863080684
1306,1306,1500000US170310512001,2017,20,806,170310512001,0.02481389578163772
1307,1307,1500000US170310512001,2018,18,796,170310512001,0.022613065326633167
1308,1308,1500000US170310512002,2013,44,946,170310512002,0.046511627906976744
1309,1309,1500000US170310512002,2014,23,836,170310512002,0.02751196172248804
1310,1310,1500000US170310512002,2015,34,887,170310512002,0.038331454340473504
1311,1311,1500000US170310512002,2016,23,881,170310512002,0.026106696935300794
1312,1312,1500000US170310512002,2017,29,817,170310512002,0.03549571603427173
1313,1313,1500000US170310512002,2018,31,798,170310512002,0.03884711779448621
1314,1314,1500000US170310513001,2013,51,1322,170310513001,0.038577912254160365
1315,1315,1500000US170310513001,2014,67,1553,170310513001,0.043142305215711524
1316,1316,1500000US170310513001,2015,46,1283,170310513001,0.03585346843335931
1317,1317,1500000US170310513001,2016,36,1138,170310513001,0.03163444639718805
1318,1318,1500000US170310513001,2017,44,1178,170310513001,0.03735144312393888
1319,1319,1500000US170310513001,2018,38,1192,170310513001,0.031879194630872486
1320,1320,1500000US170310513002,2013,27,1408,170310513002,0.019176136363636364
1321,1321,1500000US170310513002,2014,50,1400,170310513002,0.03571428571428571
1322,1322,1500000US170310513002,2015,28,1511,170310513002,0.018530774321641297
1323,1323,1500000US170310513002,2016,33,1553,170310513002,0.021249195106245976
1324,1324,1500000US170310513002,2017,38,1605,170310513002,0.02367601246105919
1325,1325,1500000US170310513002,2018,19,1634,170310513002,0.011627906976744186
1326,1326,1500000US170310514001,2013,49,1519,170310514001,0.03225806451612903
1327,1327,1500000US170310514001,2014,55,1571,170310514001,0.03500954805856143
1328,1328,1500000US170310514001,2015,40,1254,170310514001,0.03189792663476874
1329,1329,1500000US170310514001,2016,56,1154,170310514001,0.04852686308492201
1330,1330,1500000US170310514001,2017,54,1205,170310514001,0.044813278008298756
1331,1331,1500000US170310514001,2018,40,1120,170310514001,0.03571428571428571
1332,1332,1500000US170310514002,2013,52,854,170310514002,0.06088992974238876
1333,1333,1500000US170310514002,2014,43,603,170310514002,0.07131011608623548
1334,1334,1500000US170310514002,2015,78,619,170310514002,0.1260096930533118
1335,1335,1500000US170310514002,2016,55,698,170310514002,0.07879656160458452
1336,1336,1500000US170310514002,2017,60,609,170310514002,0.09852216748768473
1337,1337,1500000US170310514002,2018,54,676,170310514002,0.07988165680473373
1338,1338,1500000US170310601001,2013,30,625,170310601001,0.048
1339,1339,1500000US170310601001,2014,28,723,170310601001,0.03872752420470263
1340,1340,1500000US170310601001,2015,20,767,170310601001,0.02607561929595828
1341,1341,1500000US170310601001,2016,25,776,170310601001,0.03221649484536082
